child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
GAMARET,GAMAY NOIR,Parent 1,SSR,SSR,20,40.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 19/0
GAMARET,REICHENSTEINER,Parent 2,SSR,SSR,20,40.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 19/0
GAMAY NOIR,PINOT,Parent 1,SSR,SSR,20,36.23,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1998 and 1999 | nSSR: 20/0
GAMAY NOIR,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,36.23,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1998 and 1999 | nSSR: 20/0
GAMAY BLANC GLORIOD,PINOT,Parent 1,SSR,SSR,20,35.81,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1998 and 1999 | nSSR: 20/0
GAMAY BLANC GLORIOD,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,35.81,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1998 and 1999 | nSSR: 20/0
GANSON,GRENACHE = GARNACHA,Parent 1,SSR,SSR,20,38.56,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/0
GANSON,JURANÇON NOIR,Parent 2,SSR,SSR,20,38.56,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/0
GARGOLLASA,GIBI = HEBÉN,Parent 1,SSR,SSR,20,19.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Confirmation of prior publication: Garcia‐Muñoz 2011 | nSSR: 20/1
GARGOLLASA,F MOURVÈDRE = MONASTRELL,Parent 2,SSR,SSR,20,19.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Confirmation of prior publication: Garcia‐Muñoz 2011 | nSSR: 20/1
GARRO = MANDO,GIBI = HEBÉN,Parent 1,SSR,SSR,20,34.1,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Garcia‐Muñoz 2011 | nSSR: 20/0
GARRO = MANDO,F MORRASTEL = GRACIANO,Parent 2,SSR,SSR,20,34.1,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Garcia‐Muñoz 2011 | nSSR: 20/0
GASPARD,GIBI = HEBÉN,Parent 1,SSR,SSR,20,28.12,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 19/0
GASPARD,F ALICANTE HENRI BOUSCHET,Parent 2,SSR,SSR,20,28.12,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 19/0
GENOUILLET,GOUAIS BLANC = HEUNISCH WEISS TRESSOT,Parent 1,SSR,SSR,20,38.6,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1998 | nSSR: 20/0
GIBERT,COT = MALBEC,Parent 1,SSR,SSR,20,43.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GIBERT,COLOMBAUD = BOUTEILLAN BLANC,Parent 2,SSR,SSR,20,43.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GIBRALTAR NOIR (COLLECTION OBERLIN) BLACK MOROCCO,F MUSCAT FLEUR D'ORANGER,Parent 1,SSR,SSR,20,35.57,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
GILDÉ,MUSCAT D'ALEXANDRIE,Parent 1,SSR,SSR,20,34.49,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. | nSSR: 20/1
GILDÉ,GROS COLMAN,Parent 2,SSR,SSR,20,34.49,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. | nSSR: 20/1
GLACIÈRE,BERMESTIA BIANCA,Parent 1,SSR,SSR,20,26.47,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
GLACIÈRE,F FERRAL = PRUNESTA ROSSO VIOLACEA,Parent 2,SSR,SSR,20,26.47,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
GLORIA HUNGARIAE,EZEREVES MAGYARORSZAG EMLEKE THALLOCSY LAJOS MUSKOTALY =,Parent 1,SSR,SSR,20,37.54,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GLORIA HUNGARIAE,MUSCAT THALLOCSY,Parent 2,SSR,SSR,20,37.54,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GOHER,ALBA IMPUTOTATO,Parent 1,SSR,SSR,20,39.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GOHER,F LISZTES FEHER,Parent 2,SSR,SSR,20,39.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GOLDEN AMBRO,SCHIRAS DR. HOUDBINE,Parent 1,SSR,SSR,20,35.07,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GOLDEN AMBRO,F CHASSELAS,Parent 2,SSR,SSR,20,35.07,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GOLDEN HAMBOURG,BICANE,Parent 1,SSR,SSR,20,35.3,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
GOLDEN HAMBOURG,F FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,35.3,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
GOLDRIESLING,RIESLING WEISS,Parent 1,SSR,SSR,20,17.07,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. Half confirmation of prior publication: Regner 2001 | nSSR: 20/1
GOLDRIESLING,PRÉCOCE DE MALINGRE,Parent 2,SSR,SSR,20,17.07,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. Half confirmation of prior publication: Regner 2001 | nSSR: 20/1
GORA CHIRINE FAUX,SULTANINE,Parent 1,SSR,SSR,20,36.63,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. | nSSR: 20/0
GORA CHIRINE FAUX,OZAAN DAII,Parent 2,SSR,SSR,20,36.63,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. | nSSR: 20/0
GORA CHIRINE FAUX,SULTANINE,Parent 1,SSR,SSR,20,36.73,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. | nSSR: 19/0
GORA CHIRINE FAUX,KISHMISH VATKANA,Parent 2,SSR,SSR,20,36.73,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. | nSSR: 19/0
GORA CHIRINE FAUX,SULTANINE,Parent 1,SSR,SSR,20,38.71,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. | nSSR: 20/0
GORA CHIRINE FAUX,ASKÉRI,Parent 2,SSR,SSR,20,38.71,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. | nSSR: 20/0
GORA CHIRINE FAUX,SULTANINE,Parent 1,SSR,SSR,20,40.1,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. | nSSR: 20/0
GORA CHIRINE FAUX,ROUCHAKI,Parent 2,SSR,SSR,20,40.1,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. | nSSR: 20/0
GORA CHIRINE FAUX,SULTANINE,Parent 1,SSR,SSR,20,45.64,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. Suspicious due to seedlessness of Sultanine | nSSR: 20/0
GORA CHIRINE FAUX,SULTANINE,Parent 2,SSR,SSR,20,45.64,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative. Suspicious due to seedlessness of Sultanine | nSSR: 20/0
GOUVEIO (VERDELHO),SAVAGNIN BLANC,Parent 1,SSR,SSR,20,43.68,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GOUVEIO (VERDELHO),CASTELLANA BLANCA,Parent 2,SSR,SSR,20,43.68,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GOYURA,SULTANINE,Parent 1,SSR,SSR,20,42.12,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Myles 2011 | nSSR: 19/0
GOYURA,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,42.12,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Myles 2011 | nSSR: 19/0
GRADISKA = MORANET,BICANE,Parent 1,SSR,SSR,20,35.71,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. Confirmation of prior publication: Vargas 2009 | nSSR: 20/0
GRADISKA = MORANET,F CHASSELAS,Parent 2,SSR,SSR,20,35.71,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. Confirmation of prior publication: Vargas 2009 | nSSR: 20/0
GRAMON,ARAMON NOIR,Parent 1,SSR,SSR,20,27.14,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/1
GRAMON,GRENACHE = GARNACHA,Parent 2,SSR,SSR,20,27.14,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/1
GRAND NOIR DE LA CALMETTE,PETIT BOUSCHET,Parent 1,SSR,SSR,20,32.0,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
GRAND NOIR DE LA CALMETTE,MORRASTEL = GRACIANO,Parent 2,SSR,SSR,20,32.0,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
GRANOIR,GAMAY NOIR,Parent 1,SSR,SSR,20,41.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GRANOIR,REICHENSTEINER,Parent 2,SSR,SSR,20,41.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GREACA,BICANE,Parent 1,SSR,SSR,20,30.34,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GREACA,F DATTIER DE BEYROUTH = AFUZ ALI,Parent 2,SSR,SSR,20,30.34,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GRECO NERO,TERRANO,Parent 1,SSR,SSR,20,39.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GRECO NERO,GRENACHE = GARNACHA,Parent 2,SSR,SSR,20,39.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GRILLO,CATARRATTO BIANCO,Parent 1,SSR,SSR,20,33.4,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Di Vecchi Staraz 2007; Cipriani 2010; (and half Maitti 2006) | nSSR: 20/0
GRILLO,MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,33.4,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Di Vecchi Staraz 2007; Cipriani 2010; (and half Maitti 2006) | nSSR: 20/0
GROCANKA,PERLE DE CSABA,Parent 1,SSR,SSR,20,38.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GROCANKA,DATTIER DE BEYROUTH = AFUZ ALI,Parent 2,SSR,SSR,20,38.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GROS BEC,PINOT,Parent 1,SSR,SSR,20,30.39,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Boursiquot 2004; Di Vecchi | nSSR: 20/0
GROS BEC,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,30.39,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Boursiquot 2004; Di Vecchi | nSSR: 20/0
GROS CABERNET,TXAKOLI,Parent 1,SSR,SSR,20,32.29,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Confirmation of prior publication: Boursiquot 2009 | nSSR: 20/1
GROS CABERNET,FER,Parent 2,SSR,SSR,20,32.29,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Confirmation of prior publication: Boursiquot 2009 | nSSR: 20/1
GROS COLMAN,FURJMONY FEHER,Parent 1,SSR,SSR,20,39.07,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS COLMAN,F KADARKA,Parent 2,SSR,SSR,20,39.07,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS COURBU DE SEMIS,AOUILLAT,Parent 1,SSR,SSR,20,46.47,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS COURBU DE SEMIS,F COURBU,Parent 2,SSR,SSR,20,46.47,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS MANSENG DE LUCQ,CABERNET FRANC,Parent 1,SSR,SSR,20,48.61,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS MANSENG DE LUCQ,GROS MANSENG,Parent 2,SSR,SSR,20,48.61,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS MANSOIS,CAHOURS,Parent 1,SSR,SSR,20,42.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS MANSOIS,FER,Parent 2,SSR,SSR,20,42.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS MAROC,BLACK MOROCCO,Parent 1,SSR,SSR,20,39.37,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS MAROC,F FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,39.37,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS PÉJAC,BOUCHALÈS,Parent 1,SSR,SSR,20,38.91,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROS PÉJAC,VALDIGUIÉ PISSAÏRÉ,Parent 2,SSR,SSR,20,38.91,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GROSSE JACQUÈRE,GRAIN,Parent 1,SSR,SSR,20,32.18,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half confirmation of prior publication: Boursiquot 2004 | nSSR: 20/0
GROSSE JACQUÈRE,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,32.18,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half confirmation of prior publication: Boursiquot 2004 | nSSR: 20/0
GROSSE ROUSSETTE,ALTESSE,Parent 1,SSR,SSR,20,24.61,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half confirmation of prior publication: Boursiquot 2004 | nSSR: 20/1
GROSSE ROUSSETTE,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,24.61,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half confirmation of prior publication: Boursiquot 2004 | nSSR: 20/1
GUIGNARD DE SAINTOURS,MAGDELEINE NOIRE DES CHARENTES GOUAIS BLANC = HEUNISCH WEISS,Parent 1,SSR,SSR,20,43.72,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Boursiquot 2009 | nSSR: 20/0
GUILLEMOT,MANSENG NOIR,Parent 1,SSR,SSR,20,39.16,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GUILLEMOT,VERJUS,Parent 2,SSR,SSR,20,39.16,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
GUINRINSKY,BRAGHINA = DINKA VÖRÖS,Parent 1,SSR,SSR,20,27.49,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
GUINRINSKY,F BERBECEL = APROFEHER,Parent 2,SSR,SSR,20,27.49,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
GUZAL KARA,KATTA‐KOURGAN,Parent 1,SSR,SSR,20,48.93,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GUZAL KARA,F GROS COLMAN,Parent 2,SSR,SSR,20,48.93,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
GYÖNGY SZÖLÖ,MATHIASZ JANOSNE = MATHIASZ 210 AÏN EL BOUMA,Parent 1,SSR,SSR,20,36.7,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
HÄNGLING BLAU (COLLECTION OBERLIN) PINOT,PINOT,Parent 1,SSR,SSR,20,44.6,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
HEGEDÜS SANDOR,MATHIASZ JANOSNE = MATHIASZ 210 HARSLEVELU,Parent 1,SSR,SSR,20,46.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
HEGOA,SAVAGNIN BLANC,Parent 1,SSR,SSR,20,46.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
HEGOA,PETIT COURBU,Parent 2,SSR,SSR,20,46.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
HELFENSTEINER = WE S 5332,PINOT,Parent 1,SSR,SSR,20,35.38,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
HELFENSTEINER = WE S 5332,FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,35.38,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
HEROLDREBE = WE S 130,LIMBERGER = BLAUFRÄNKISCH,Parent 1,SSR,SSR,20,50.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
HEROLDREBE = WE S 130,PORTUGAIS BLEU,Parent 2,SSR,SSR,20,50.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
HÖLDER = WE S 397,PINOT,Parent 1,SSR,SSR,20,29.78,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
HÖLDER = WE S 397,RIESLING WEISS,Parent 2,SSR,SSR,20,29.78,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
HOSSZUNYELU,BRAGHINA = DINKA VÖRÖS,Parent 1,SSR,SSR,20,46.48,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
HOSSZUNYELU,F LISZTES FEHER,Parent 2,SSR,SSR,20,46.48,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
HOUSSEIN ROUGE,NEGRU MARE,Parent 1,SSR,SSR,20,46.84,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
HOUSSEIN ROUGE,F KHOUSSAÏNÉ BLANC,Parent 2,SSR,SSR,20,46.84,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
HUXELREBE = ALZEY 3962,ELBLING,Parent 1,SSR,SSR,20,21.87,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 16/0
HUXELREBE = ALZEY 3962,MUSCAT PRÉCOCE DE SAUMUR,Parent 2,SSR,SSR,20,21.87,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 16/0
ICOD DE LOS VINOS,NEGRA MOLE = MOLLAR,Parent 1,SSR,SSR,20,43.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
ICOD DE LOS VINOS,LISTAN = PALOMINO FINO,Parent 2,SSR,SSR,20,43.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
IDA,MATHIASZ JANOSNE = MATHIASZ 210 HARSLEVELU,Parent 1,SSR,SSR,20,43.42,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
IGNEA = PIROVANO 185,ANGELO PIROVANO = PIROVANO 2 DELIZIA DI VAPRIO = PIROVANO 46 A,Parent 1,SSR,SSR,20,27.43,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. Confirmation of prior publication: | nSSR: 20/1
IMPERO = PIROVANO 264,MUSCAT DE HAMBOURG,Parent 1,SSR,SSR,20,24.57,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 17/1
IMPERO = PIROVANO 264,CICLOPICA = PIROVANO 60,Parent 2,SSR,SSR,20,24.57,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 17/1
IRSAY OLIVER,PERLE DE CSABA,Parent 1,SSR,SSR,20,37.28,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Kiss 2006; Galbacs 2009 | nSSR: 20/0
IRSAY OLIVER,POZSONYI FEHER,Parent 2,SSR,SSR,20,37.28,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Kiss 2006; Galbacs 2009 | nSSR: 20/0
ISA,CARDINAL = G 10‐30,Parent 1,SSR,SSR,20,39.74,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/0
ISA,GLORIA HUNGARIAE,Parent 2,SSR,SSR,20,39.74,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/0
ITALIA = PIROVANO 65,BICANE,Parent 1,SSR,SSR,20,34.32,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Crespan 1999; Ibañez 2009; Cipriani 2010; (but not Myles 2011) | nSSR: 20/0
ITALIA = PIROVANO 65,F MUSCAT DE HAMBOURG,Parent 2,SSR,SSR,20,34.32,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Crespan 1999; Ibañez 2009; Cipriani 2010; (but not Myles 2011) | nSSR: 20/0
ITHAKI,REINE DES VIGNES,Parent 1,SSR,SSR,20,33.35,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: Lacombe 2010 | nSSR: 20/0
ITHAKI,CINSAUT,Parent 2,SSR,SSR,20,33.35,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. Confirmation of prior publication: Lacombe 2010 | nSSR: 20/0
IVAN,ROSA MENNA DI VACCA,Parent 1,SSR,SSR,20,27.52,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
IVAN,F MATHIASZ JANOSNE = MATHIASZ 210,Parent 2,SSR,SSR,20,27.52,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
JAEN NEGRO,MISSION = PAIS,Parent 1,SSR,SSR,20,34.33,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: This 2006 | nSSR: 20/0
JAEN NEGRO,PARDINA = JAEN BLANCO,Parent 2,SSR,SSR,20,34.33,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: This 2006 | nSSR: 20/0
JAVOR GROSS,ALBA IMPUTOTATO,Parent 1,SSR,SSR,20,36.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
JAVOR GROSS,F GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,36.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
JEAN BERNATH,MATHIASZ JANOSNE = MATHIASZ 210 KADARKA,Parent 1,SSR,SSR,20,42.19,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
JEAN MACÉ,GORDIN = ALIMCHAK,Parent 1,SSR,SSR,20,33.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 17/0
JEAN MACÉ,MADELEINE ROYALE,Parent 2,SSR,SSR,20,33.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 17/0
JO RIZLING,RIESLING ITALICO,Parent 1,SSR,SSR,20,44.16,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
JO RIZLING,CHASSELAS,Parent 2,SSR,SSR,20,44.16,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Invalidation of breeder's data. | nSSR: 20/0
JOUBERTIN,PERSAN,Parent 1,SSR,SSR,20,38.18,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: IFV 2007 | nSSR: 20/0
JOUBERTIN,PELOURSIN,Parent 2,SSR,SSR,20,38.18,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: IFV 2007 | nSSR: 20/0
